county,date,other,delta,omicron,epsilon,alpha,iota,gamma,zeta,mu,beta
Stanislaus,2022-03-07,0,0,3,0,0,0,0,0,0,0
Stanislaus,2022-03-08,2,0,5,0,0,0,0,0,0,0
Stanislaus,2022-03-09,3,0,8,0,0,0,0,0,0,0
Stanislaus,2022-03-10,0,0,4,0,0,0,0,0,0,0
Stanislaus,2022-03-11,0,0,4,0,0,0,0,0,0,0
Stanislaus,2022-03-12,0,0,2,0,0,0,0,0,0,0
Stanislaus,2022-03-13,0,0,2,0,0,0,0,0,0,0
Stanislaus,2022-03-14,1,0,4,0,0,0,0,0,0,0
Stanislaus,2022-03-15,1,0,5,0,0,0,0,0,0,0
Stanislaus,2022-03-16,1,0,2,0,0,0,0,0,0,0
Stanislaus,2022-03-17,1,0,1,0,0,0,0,0,0,0
Stanislaus,2022-03-18,0,0,3,0,0,0,0,0,0,0
Stanislaus,2022-03-20,0,0,2,0,0,0,0,0,0,0
Stanislaus,2022-03-21,1,0,1,0,0,0,0,0,0,0
Stanislaus,2022-03-22,0,0,5,0,0,0,0,0,0,0
Stanislaus,2022-03-23,2,0,2,0,0,0,0,0,0,0
Stanislaus,2022-03-25,0,0,4,0,0,0,0,0,0,0
Stanislaus,2022-03-26,1,0,0,0,0,0,0,0,0,0
Stanislaus,2022-03-28,0,0,7,0,0,0,0,0,0,0
Stanislaus,2022-03-29,0,0,1,0,0,0,0,0,0,0
Stanislaus,2022-03-30,0,0,1,0,0,0,0,0,0,0
Stanislaus,2022-03-31,0,0,1,0,0,0,0,0,0,0
Stanislaus,2022-04-02,0,0,1,0,0,0,0,0,0,0
Stanislaus,2022-04-03,0,0,1,0,0,0,0,0,0,0
Stanislaus,2022-04-04,0,0,1,0,0,0,0,0,0,0
Stanislaus,2022-04-05,1,0,1,0,0,0,0,0,0,0
Stanislaus,2022-04-06,0,0,1,0,0,0,0,0,0,0
Stanislaus,2022-04-07,0,0,1,0,0,0,0,0,0,0
Stanislaus,2022-04-08,0,0,1,0,0,0,0,0,0,0
Stanislaus,2022-04-09,0,0,1,0,0,0,0,0,0,0
Stanislaus,2022-04-11,0,0,1,0,0,0,0,0,0,0
Stanislaus,2022-04-14,1,0,0,0,0,0,0,0,0,0
Stanislaus,2022-04-15,0,0,3,0,0,0,0,0,0,0
Stanislaus,2022-04-18,0,0,4,0,0,0,0,0,0,0
Stanislaus,2022-04-19,3,0,1,0,0,0,0,0,0,0
Stanislaus,2022-04-20,1,0,2,0,0,0,0,0,0,0
Stanislaus,2022-04-21,2,0,0,0,0,0,0,0,0,0
Stanislaus,2022-04-23,1,0,0,0,0,0,0,0,0,0
Stanislaus,2022-04-24,0,0,1,0,0,0,0,0,0,0
Stanislaus,2022-04-25,0,0,2,0,0,0,0,0,0,0
Stanislaus,2022-04-26,0,0,1,0,0,0,0,0,0,0
Stanislaus,2022-04-27,0,0,3,0,0,0,0,0,0,0
Stanislaus,2022-04-28,1,0,0,0,0,0,0,0,0,0
Stanislaus,2022-05-04,1,0,0,0,0,0,0,0,0,0
Sutter,2021-12-01,0,3,0,0,0,0,0,0,0,0
Sutter,2021-12-02,0,2,0,0,0,0,0,0,0,0
Sutter,2021-12-03,0,1,0,0,0,0,0,0,0,0
Sutter,2021-12-04,1,0,0,0,0,0,0,0,0,0
Sutter,2021-12-05,0,1,0,0,0,0,0,0,0,0
Sutter,2021-12-06,0,6,0,0,0,0,0,0,0,0
Sutter,2021-12-07,0,1,0,0,0,0,0,0,0,0
Sutter,2021-12-09,0,2,0,0,0,0,0,0,0,0
Sutter,2021-12-10,0,6,0,0,0,0,0,0,0,0
Sutter,2021-12-14,0,2,2,0,0,0,0,0,0,0
Sutter,2021-12-16,0,2,0,0,0,0,0,0,0,0
Sutter,2021-12-17,0,3,0,0,0,0,0,0,0,0
Sutter,2021-12-18,0,0,1,0,0,0,0,0,0,0
Sutter,2021-12-20,0,3,0,0,0,0,0,0,0,0
Sutter,2021-12-21,0,1,1,0,0,0,0,0,0,0
Sutter,2021-12-22,0,0,2,0,0,0,0,0,0,0
Sutter,2021-12-23,0,1,1,0,0,0,0,0,0,0
Sutter,2021-12-26,0,1,0,0,0,0,0,0,0,0
Sutter,2021-12-28,0,1,4,0,0,0,0,0,0,0
Sutter,2021-12-29,0,0,2,0,0,0,0,0,0,0
Sutter,2021-12-30,2,0,4,0,0,0,0,0,0,0
Sutter,2022-01-03,1,2,1,0,0,0,0,0,0,0
Sutter,2022-01-04,2,1,4,0,0,0,0,0,0,0
Sutter,2022-01-06,0,0,4,0,0,0,0,0,0,0
Sutter,2022-01-07,1,0,3,0,0,0,0,0,0,0
Sutter,2022-01-08,0,0,0,0,1,0,0,0,0,0
Sutter,2022-01-10,1,0,0,0,0,0,0,0,0,0
Sutter,2022-01-11,0,1,2,0,0,0,0,0,0,0
Sutter,2022-01-12,1,0,1,0,0,0,0,0,0,0
Sutter,2022-01-13,0,0,1,0,0,0,0,0,0,0
Sutter,2022-01-14,1,0,0,0,0,0,0,0,0,0
Sutter,2022-01-16,1,0,0,0,0,0,0,0,0,0
Sutter,2022-01-17,0,3,0,0,0,0,0,0,0,0
Sutter,2022-01-18,1,0,0,1,0,0,0,0,0,0
Sutter,2022-01-19,1,0,0,0,0,0,0,0,0,0
Sutter,2022-01-20,2,1,1,0,0,0,0,0,0,0
Sutter,2022-01-22,0,0,1,0,0,0,0,0,0,0
Sutter,2022-01-24,3,0,1,0,0,0,0,0,0,0
Sutter,2022-01-25,0,0,1,0,0,0,0,0,0,0
Sutter,2022-01-27,1,0,0,0,0,0,0,0,0,0
Sutter,2022-01-28,2,0,4,0,0,0,0,0,0,0
Sutter,2022-01-29,0,0,2,0,0,0,0,0,0,0
Sutter,2022-01-31,1,1,10,0,0,0,0,0,0,0
Sutter,2022-02-01,1,0,16,0,0,0,0,0,0,0
Sutter,2022-02-02,0,0,12,0,0,0,0,0,0,0
Sutter,2022-02-03,2,0,3,0,0,0,0,0,0,0
Sutter,2022-02-04,0,0,1,0,0,0,0,0,0,0
Sutter,2022-02-05,0,0,2,0,0,0,0,0,0,0
Sutter,2022-02-07,0,0,9,0,0,0,0,0,0,0
Sutter,2022-02-08,0,0,6,0,0,0,0,0,0,0
Sutter,2022-02-09,3,0,6,0,0,0,0,0,0,0
Sutter,2022-02-10,0,0,14,0,0,0,0,0,0,0
Sutter,2022-02-11,1,0,6,0,0,0,0,0,0,0
Sutter,2022-02-12,0,0,7,0,0,0,0,0,0,0
Sutter,2022-02-13,0,0,1,0,0,0,0,0,0,0
Sutter,2022-02-14,2,0,6,0,0,0,0,0,0,0
Sutter,2022-02-15,0,0,2,0,0,0,0,0,0,0
Sutter,2022-02-16,0,0,1,0,0,0,0,0,0,0
Sutter,2022-02-17,1,0,2,0,0,0,0,0,0,0
Sutter,2022-02-18,0,0,1,0,0,0,0,0,0,0
Sutter,2022-02-21,0,0,4,0,0,0,0,0,0,0
Sutter,2022-02-22,0,0,2,0,0,0,0,0,0,0
Sutter,2022-02-23,0,0,2,0,0,0,0,0,0,0
Sutter,2022-02-24,0,0,2,0,0,0,0,0,0,0
Sutter,2022-02-25,0,0,1,0,0,0,0,0,0,0
Sutter,2022-02-27,0,0,3,0,0,0,0,0,0,0
Sutter,2022-02-28,0,0,6,0,0,0,0,0,0,0
Sutter,2022-03-01,0,0,1,0,0,0,0,0,0,0
Sutter,2022-03-03,0,0,3,0,0,0,0,0,0,0
Sutter,2022-03-07,0,0,1,0,0,0,0,0,0,0
Sutter,2022-03-08,1,0,1,0,0,0,0,0,0,0
Sutter,2022-03-09,0,0,2,0,0,0,0,0,0,0
Sutter,2022-03-14,0,0,1,0,0,0,0,0,0,0
Sutter,2022-03-15,0,0,1,0,0,0,0,0,0,0
Sutter,2022-03-16,0,0,1,0,0,0,0,0,0,0
Sutter,2022-03-17,0,0,1,0,0,0,0,0,0,0
Sutter,2022-03-18,0,0,2,0,0,0,0,0,0,0
Sutter,2022-03-21,0,0,2,0,0,0,0,0,0,0
Sutter,2022-03-26,0,0,3,0,0,0,0,0,0,0
Sutter,2022-03-28,0,0,1,0,0,0,0,0,0,0
Sutter,2022-04-01,1,0,0,0,0,0,0,0,0,0
Sutter,2022-04-05,0,0,1,0,0,0,0,0,0,0
Sutter,2022-04-13,0,0,1,0,0,0,0,0,0,0
Tehama,2021-12-02,0,1,0,0,0,0,0,0,0,0
Tehama,2021-12-03,0,2,0,0,0,0,0,0,0,0
Tehama,2021-12-06,1,0,0,0,0,0,0,0,0,0
Tehama,2021-12-07,1,2,0,0,0,0,0,0,0,0
Tehama,2021-12-08,0,1,0,0,0,0,0,0,0,0
Tehama,2021-12-10,1,2,0,0,0,0,0,0,0,0
Tehama,2021-12-12,0,1,0,0,0,0,0,0,0,0
Tehama,2021-12-13,0,2,0,0,0,0,0,0,0,0
Tehama,2021-12-14,0,7,0,0,0,0,0,0,0,0
Tehama,2021-12-15,2,1,0,0,0,0,0,0,0,0
Tehama,2021-12-17,0,3,0,0,0,0,0,0,0,0
Tehama,2021-12-18,0,1,0,0,0,0,0,0,0,0
Tehama,2021-12-21,0,1,0,0,0,0,0,0,0,0
Tehama,2021-12-22,0,1,2,0,0,0,0,0,0,0
Tehama,2021-12-29,0,1,1,0,0,0,0,0,0,0
Tehama,2021-12-30,0,0,1,0,0,0,0,0,0,0
Tehama,2022-01-03,0,1,2,0,0,0,0,0,0,0
Tehama,2022-01-04,0,0,2,0,0,0,0,0,0,0
Tehama,2022-01-06,2,0,0,0,0,0,0,0,0,0
Tehama,2022-01-07,0,0,1,0,0,0,0,0,0,0
Tehama,2022-01-09,0,0,1,0,0,0,0,0,0,0
Tehama,2022-01-10,1,1,1,1,0,0,0,0,0,0
Tehama,2022-01-11,2,0,0,0,0,0,0,0,0,0
Tehama,2022-01-12,1,0,1,1,0,0,0,0,0,0
Tehama,2022-01-13,3,0,0,0,0,0,0,0,0,0
Tehama,2022-01-14,0,0,1,0,0,0,0,0,0,0
Tehama,2022-01-18,2,0,0,1,0,0,0,0,0,0
Tehama,2022-01-19,0,0,1,0,0,0,0,0,0,0
Tehama,2022-01-20,2,1,1,0,0,0,0,0,0,0
Tehama,2022-01-22,0,0,1,0,0,0,0,0,0,0
Tehama,2022-01-24,1,0,2,1,0,0,0,0,0,0
Tehama,2022-01-25,1,0,2,0,0,0,0,0,0,0
Tehama,2022-01-27,0,0,4,0,0,0,0,0,0,0
Tehama,2022-01-28,0,0,8,0,0,0,0,0,0,0
Tehama,2022-01-31,0,0,10,0,0,0,0,0,0,0
Tehama,2022-02-01,2,2,14,0,0,0,0,0,0,0
Tehama,2022-02-02,2,0,4,0,0,0,0,0,0,0
Tehama,2022-02-03,5,0,12,0,0,0,0,0,0,0
Tehama,2022-02-04,1,0,2,0,0,0,0,0,0,0
Tehama,2022-02-07,3,0,9,0,0,0,0,0,0,0
Tehama,2022-02-08,0,0,4,0,0,0,0,0,0,0
Tehama,2022-02-09,0,0,1,0,0,0,0,0,0,0
Tehama,2022-02-10,0,0,4,0,0,0,0,0,0,0
Tehama,2022-02-11,0,0,5,0,0,0,0,0,0,0
Tehama,2022-02-12,0,0,1,0,0,0,0,0,0,0
Tehama,2022-02-14,3,0,3,0,0,0,0,0,0,0
Tehama,2022-02-15,0,0,1,0,0,0,0,0,0,0
Tehama,2022-02-16,0,0,5,0,0,0,0,0,0,0
Tehama,2022-02-17,2,0,1,0,0,0,0,0,0,0
Tehama,2022-02-18,0,0,5,0,0,0,0,0,0,0
Tehama,2022-02-19,0,0,1,0,0,0,0,0,0,0
Tehama,2022-02-20,1,0,0,0,0,0,0,0,0,0
Tehama,2022-02-21,0,0,2,0,0,0,0,0,0,0
Tehama,2022-02-22,1,0,4,0,0,0,0,0,0,0
Tehama,2022-02-23,0,0,2,0,0,0,0,0,0,0
Tehama,2022-02-24,0,0,2,0,0,0,0,0,0,0
Tehama,2022-02-25,0,0,1,0,0,0,0,0,0,0
Tehama,2022-02-28,0,0,4,0,0,0,0,0,0,0
Tehama,2022-03-01,1,0,3,0,0,0,0,0,0,0
Tehama,2022-03-03,3,0,0,0,0,0,0,0,0,0
Tehama,2022-03-04,0,0,1,0,0,0,0,0,0,0
Tehama,2022-03-07,0,0,1,0,0,0,0,0,0,0
Tehama,2022-03-08,2,0,0,0,0,0,0,0,0,0
Tehama,2022-03-10,0,0,6,0,0,0,0,0,0,0
Tehama,2022-03-11,0,0,1,0,0,0,0,0,0,0
Tehama,2022-03-14,0,0,2,0,0,0,0,0,0,0
Tehama,2022-03-16,1,0,1,0,0,0,0,0,0,0
Tehama,2022-04-13,1,0,0,0,0,0,0,0,0,0
Trinity,2021-12-01,0,1,0,0,0,0,0,0,0,0
Trinity,2021-12-02,0,4,0,0,0,0,0,0,0,0
Trinity,2021-12-13,1,0,0,0,0,0,0,0,0,0
Trinity,2021-12-20,0,1,0,0,0,0,0,0,0,0
Trinity,2022-01-05,1,0,2,0,0,0,0,0,0,0
Trinity,2022-01-25,0,0,1,0,0,0,0,0,0,0
Trinity,2022-01-29,1,0,4,0,0,0,0,0,0,0
Trinity,2022-02-01,0,0,1,0,0,0,0,0,0,0
Trinity,2022-02-02,0,0,2,0,0,0,0,0,0,0
Trinity,2022-02-03,0,0,1,0,0,0,0,0,0,0
Trinity,2022-02-11,0,0,1,0,0,0,0,0,0,0
Trinity,2022-02-12,0,0,1,0,0,0,0,0,0,0
Trinity,2022-02-15,4,0,3,0,0,0,0,0,0,0
Trinity,2022-02-16,0,0,2,0,0,0,0,0,0,0
Trinity,2022-02-18,0,0,1,0,0,0,0,0,0,0
Trinity,2022-02-19,0,0,2,0,0,0,0,0,0,0
Trinity,2022-02-22,0,0,2,0,0,0,0,0,0,0
Trinity,2022-02-25,0,0,1,0,0,0,0,0,0,0
Trinity,2022-03-02,0,0,1,0,0,0,0,0,0,0
Trinity,2022-03-03,2,0,0,0,0,0,0,0,0,0
Tulare,2021-12-01,1,6,0,0,0,0,0,0,0,0
Tulare,2021-12-02,5,20,0,0,0,0,0,0,0,0
Tulare,2021-12-03,0,12,0,0,0,0,0,0,0,0
Tulare,2021-12-04,0,3,0,0,0,0,0,0,0,0
Tulare,2021-12-05,0,8,0,0,0,0,0,0,0,0
Tulare,2021-12-06,9,19,0,0,0,0,0,0,0,0
Tulare,2021-12-07,9,21,0,0,0,0,0,0,0,0
Tulare,2021-12-08,2,4,0,0,0,0,0,0,0,0
Tulare,2021-12-09,3,5,0,0,0,0,0,0,0,0
Tulare,2021-12-10,1,1,0,0,0,0,0,0,0,0
Tulare,2021-12-12,1,1,0,0,0,0,0,0,0,0
Tulare,2021-12-13,2,11,0,0,0,0,0,0,0,0
Tulare,2021-12-14,2,12,0,0,0,0,0,0,0,0
Tulare,2021-12-15,4,6,0,0,0,0,0,0,0,0
Tulare,2021-12-16,0,4,1,0,0,0,0,0,0,0
Tulare,2021-12-17,1,0,0,0,0,0,0,0,0,0
Tulare,2021-12-18,0,2,0,0,0,0,0,0,0,0
Tulare,2021-12-19,0,0,1,0,0,0,0,0,0,0
Tulare,2021-12-20,5,3,0,0,0,0,0,0,0,0
Tulare,2021-12-21,2,7,1,0,0,0,0,0,0,0
Tulare,2021-12-22,3,1,0,0,0,0,0,0,0,0
Tulare,2021-12-25,1,0,0,0,0,0,0,0,0,0
Tulare,2021-12-26,1,0,2,0,0,0,0,0,0,0
Tulare,2021-12-27,0,0,1,0,0,0,0,0,0,0
Tulare,2021-12-28,2,3,3,1,0,0,0,0,0,0
Tulare,2021-12-29,0,0,5,0,0,0,0,0,0,0
Tulare,2021-12-30,4,1,11,0,0,0,0,0,0,0
Tulare,2021-12-31,1,0,0,0,0,0,0,0,0,0
Tulare,2022-01-02,0,0,1,0,0,0,0,0,0,0
Tulare,2022-01-03,10,12,36,0,0,0,0,0,0,0
Tulare,2022-01-04,2,0,2,0,0,0,0,0,0,0
Tulare,2022-01-05,1,1,0,1,0,0,0,0,0,0
Tulare,2022-01-06,4,1,5,1,0,0,0,0,0,0
Tulare,2022-01-07,1,1,2,0,0,0,0,0,0,0
Tulare,2022-01-09,0,0,2,1,0,0,0,0,0,0
Tulare,2022-01-10,8,2,22,0,1,0,0,0,0,0
Tulare,2022-01-11,7,1,23,1,0,0,0,0,0,0
Tulare,2022-01-12,5,1,12,0,0,0,0,0,0,0
Tulare,2022-01-13,3,2,2,2,0,0,0,0,0,0
Tulare,2022-01-14,2,0,3,1,0,0,0,0,0,0
Tulare,2022-01-15,0,0,2,0,0,0,0,0,0,0
Tulare,2022-01-16,0,0,1,0,0,0,0,0,0,0
Tulare,2022-01-17,2,2,2,0,0,0,0,0,0,0
Tulare,2022-01-18,4,2,4,0,0,0,0,0,0,0
Tulare,2022-01-19,3,2,6,0,0,0,0,0,0,0
Tulare,2022-01-20,3,2,9,0,0,0,0,0,0,0
Tulare,2022-01-21,3,0,4,0,0,0,0,0,0,0
Tulare,2022-01-23,2,0,0,0,0,0,0,0,0,0
Tulare,2022-01-24,5,0,27,0,0,0,0,0,0,0
Tulare,2022-01-25,9,3,8,0,0,0,0,0,0,0
Tulare,2022-01-26,8,0,8,0,0,0,0,0,0,0
Tulare,2022-01-27,4,1,5,3,0,0,0,0,0,0
Tulare,2022-01-28,2,1,6,0,0,0,0,0,0,0
Tulare,2022-01-29,2,0,2,0,0,0,0,0,0,0
Tulare,2022-01-30,1,0,5,0,0,0,0,0,0,0
Tulare,2022-01-31,10,1,65,0,0,0,0,0,0,0
Tulare,2022-02-01,10,1,99,0,0,0,0,0,0,0
Tulare,2022-02-02,12,1,47,0,0,0,0,0,0,0
Tulare,2022-02-03,2,1,15,0,0,0,0,0,0,0
Tulare,2022-02-04,0,0,9,0,0,0,0,0,0,0
Tulare,2022-02-05,2,0,1,0,0,0,0,0,0,0
Tulare,2022-02-06,0,0,1,0,0,0,0,0,0,0
Tulare,2022-02-07,6,0,55,0,1,0,0,0,0,0
Tulare,2022-02-08,22,0,68,0,0,0,0,0,0,0
Tulare,2022-02-09,8,0,26,0,0,0,0,0,0,0
Tulare,2022-02-10,0,0,24,0,0,0,0,0,0,0
Tulare,2022-02-11,4,0,26,0,0,0,0,0,0,0
Tulare,2022-02-12,0,0,8,0,0,0,0,0,0,0
Tulare,2022-02-13,0,0,1,0,0,0,0,0,0,0
Tulare,2022-02-14,12,0,41,0,0,0,0,0,0,0
Tulare,2022-02-15,14,0,40,0,0,0,0,0,0,0
Tulare,2022-02-16,10,0,27,0,0,0,0,0,0,0
Tulare,2022-02-17,0,0,14,0,0,0,0,0,0,0
Tulare,2022-02-18,2,0,21,0,0,0,0,0,0,0
Tulare,2022-02-19,1,0,1,0,0,0,0,0,0,0
Tulare,2022-02-20,0,0,1,0,0,0,0,0,0,0
Tulare,2022-02-21,0,0,2,0,0,0,0,0,0,0
Tulare,2022-02-22,6,0,35,0,0,0,0,0,0,0
Tulare,2022-02-23,8,0,17,0,0,0,0,0,0,0
Tulare,2022-02-24,3,0,5,0,0,0,0,0,0,0
Tulare,2022-02-25,2,0,12,0,0,0,0,0,0,0
Tulare,2022-02-26,0,0,1,0,0,0,0,0,0,0
Tulare,2022-02-27,0,0,4,0,0,0,0,0,0,0
Tulare,2022-02-28,2,0,16,0,0,0,0,0,0,0
Tulare,2022-03-01,2,0,8,0,0,0,0,0,0,0
Tulare,2022-03-02,7,0,7,0,0,0,0,0,0,0
Tulare,2022-03-03,2,0,5,0,0,0,0,0,0,0
Tulare,2022-03-04,4,0,10,0,0,0,0,0,0,0
Tulare,2022-03-05,1,0,2,0,0,0,0,0,0,0
Tulare,2022-03-06,0,0,1,0,0,0,0,0,0,0
Tulare,2022-03-07,4,0,6,0,0,0,0,0,0,0
Tulare,2022-03-08,5,0,6,0,0,0,0,0,0,0
Tulare,2022-03-09,3,0,12,0,0,0,0,0,0,0
Tulare,2022-03-10,0,0,1,0,0,0,0,0,0,0
Tulare,2022-03-11,0,0,1,0,0,0,0,0,0,0
Tulare,2022-03-12,0,0,3,0,0,0,0,0,0,0
Tulare,2022-03-14,2,0,3,0,0,0,0,0,0,0
Tulare,2022-03-17,1,0,4,0,0,0,0,0,0,0
Tulare,2022-03-18,0,0,3,0,0,0,0,0,0,0
Tulare,2022-03-21,0,0,4,0,0,0,0,0,0,0
Tulare,2022-03-22,0,0,2,0,0,0,0,0,0,0
Tulare,2022-03-24,0,0,1,0,0,0,0,0,0,0
Tulare,2022-03-26,0,0,1,0,0,0,0,0,0,0
Tulare,2022-03-28,1,0,2,0,0,0,0,0,0,0
Tulare,2022-03-29,2,0,1,0,0,0,0,0,0,0
Tulare,2022-04-05,0,0,1,0,0,0,0,0,0,0
Tulare,2022-04-16,0,0,1,0,0,0,0,0,0,0
Tulare,2022-04-18,3,0,1,0,0,0,0,0,0,0
Tulare,2022-04-19,0,0,1,0,0,0,0,0,0,0
Tulare,2022-04-20,0,0,3,0,0,0,0,0,0,0
Tulare,2022-04-22,1,0,1,0,0,0,0,0,0,0
Tulare,2022-04-25,1,0,1,0,0,0,0,0,0,0
Tulare,2022-04-26,2,0,3,0,0,0,0,0,0,0
Tulare,2022-04-27,0,0,2,0,0,0,0,0,0,0
Tulare,2022-04-28,2,0,1,0,0,0,0,0,0,0
Tulare,2022-04-29,0,0,1,0,0,0,0,0,0,0
Tulare,2022-05-02,0,0,1,0,0,0,0,0,0,0
Tuolumne,2021-12-01,0,6,0,0,0,0,0,0,0,0
Tuolumne,2021-12-02,0,5,0,0,0,0,0,0,0,0
Tuolumne,2021-12-03,0,7,0,0,0,0,0,0,0,0
Tuolumne,2021-12-04,0,3,0,0,0,0,0,0,0,0
Tuolumne,2021-12-05,0,4,0,0,0,0,0,0,0,0
Tuolumne,2021-12-06,0,3,0,0,0,0,0,0,0,0
Tuolumne,2021-12-07,0,3,0,0,0,0,0,0,0,0
Tuolumne,2021-12-08,0,1,0,0,0,0,0,0,0,0
Tuolumne,2021-12-09,1,0,0,0,0,0,0,0,0,0
Tuolumne,2021-12-10,0,6,0,0,0,0,0,0,0,0
Tuolumne,2021-12-12,0,4,0,0,0,0,0,0,0,0
Tuolumne,2021-12-13,0,10,0,0,0,0,0,0,0,0
Tuolumne,2021-12-14,1,2,0,0,0,0,0,0,0,0
Tuolumne,2021-12-15,0,1,0,0,0,0,0,0,0,0
Tuolumne,2021-12-17,0,6,0,0,0,0,0,0,0,0
Tuolumne,2021-12-18,0,1,0,0,0,0,0,0,0,0
Tuolumne,2021-12-20,0,1,0,0,0,0,0,0,0,0
Tuolumne,2021-12-23,0,1,0,0,0,0,0,0,0,0
Tuolumne,2022-01-02,1,0,0,0,0,0,0,0,0,0
Tuolumne,2022-01-04,1,1,3,0,0,0,0,0,0,0
Tuolumne,2022-01-05,0,0,1,0,0,0,0,0,0,0
Tuolumne,2022-01-06,0,0,1,0,0,0,0,0,0,0
Tuolumne,2022-01-07,0,0,5,0,0,0,0,0,0,0
Tuolumne,2022-01-09,1,0,4,0,0,0,0,0,0,0
Tuolumne,2022-01-11,0,0,2,0,0,0,0,0,0,0
Tuolumne,2022-01-12,2,0,4,0,0,0,0,0,0,0
Tuolumne,2022-01-13,2,0,4,0,0,0,0,0,0,0
Tuolumne,2022-01-14,0,0,1,0,0,0,0,0,0,0
Tuolumne,2022-01-15,0,0,1,0,0,0,0,0,0,0
Tuolumne,2022-01-16,0,0,1,0,0,0,0,0,0,0
Tuolumne,2022-01-18,0,1,1,0,0,0,0,0,0,0
Tuolumne,2022-01-20,0,0,4,0,0,0,0,0,0,0
Tuolumne,2022-01-21,1,0,3,0,0,0,0,0,0,0
Tuolumne,2022-01-22,0,0,2,0,0,0,0,0,0,0
Tuolumne,2022-01-23,0,0,1,0,0,0,0,0,0,0
Tuolumne,2022-01-24,1,0,1,0,0,0,0,0,0,0
Tuolumne,2022-01-25,0,0,4,0,0,0,0,0,0,0
Tuolumne,2022-01-26,0,0,0,1,0,0,0,0,0,0
Tuolumne,2022-01-27,1,0,8,0,0,0,0,0,0,0
Tuolumne,2022-01-28,0,1,3,0,0,0,0,0,0,0
Tuolumne,2022-01-30,0,0,1,0,0,0,0,0,0,0
Tuolumne,2022-01-31,2,1,10,0,0,0,0,0,0,0
Tuolumne,2022-02-01,4,0,6,0,0,0,0,0,0,0
Tuolumne,2022-02-02,0,0,8,0,0,0,0,0,0,0
Tuolumne,2022-02-03,0,0,1,0,0,0,0,0,0,0
Tuolumne,2022-02-04,0,0,5,0,0,0,0,0,0,0
Tuolumne,2022-02-06,0,0,7,0,0,0,0,0,0,0
Tuolumne,2022-02-07,1,0,15,0,0,0,0,0,0,0
Tuolumne,2022-02-08,0,0,1,0,0,0,0,0,0,0
Tuolumne,2022-02-10,0,0,5,0,0,0,0,0,0,0
Tuolumne,2022-02-11,0,0,3,0,0,0,0,0,0,0
Tuolumne,2022-02-12,0,0,7,0,0,0,0,0,0,0
Tuolumne,2022-02-13,0,0,1,0,0,0,0,0,0,0
Tuolumne,2022-02-14,1,0,0,0,0,0,0,0,0,0
Tuolumne,2022-02-15,2,0,3,0,0,0,0,0,0,0
Tuolumne,2022-02-16,0,0,10,0,0,0,0,0,0,0
Tuolumne,2022-02-17,1,0,3,0,0,0,0,0,0,0
Tuolumne,2022-02-18,1,0,5,0,0,0,0,0,0,0
Tuolumne,2022-02-19,0,0,1,0,0,0,0,0,0,0
Tuolumne,2022-02-20,0,0,1,0,0,0,0,0,0,0
Tuolumne,2022-02-22,0,0,1,0,0,0,0,0,0,0
Tuolumne,2022-02-23,1,0,4,0,0,0,0,0,0,0
Tuolumne,2022-02-24,1,0,9,0,0,0,0,0,0,0
Tuolumne,2022-02-25,0,0,1,0,0,0,0,0,0,0
Tuolumne,2022-02-26,0,0,2,0,0,0,0,0,0,0
Tuolumne,2022-02-28,0,0,3,0,0,0,0,0,0,0
Tuolumne,2022-03-01,0,0,2,0,0,0,0,0,0,0
Tuolumne,2022-03-03,1,0,0,0,0,0,0,0,0,0
Tuolumne,2022-03-04,0,0,1,0,0,0,0,0,0,0
Tuolumne,2022-03-08,1,0,5,0,0,0,0,0,0,0
Tuolumne,2022-03-09,0,0,1,0,0,0,0,0,0,0
Tuolumne,2022-03-10,1,0,2,0,0,0,0,0,0,0
Tuolumne,2022-03-11,0,0,2,0,0,0,0,0,0,0
Tuolumne,2022-03-12,0,0,2,0,0,0,0,0,0,0
Tuolumne,2022-03-17,1,0,1,0,0,0,0,0,0,0
Tuolumne,2022-03-18,0,0,1,0,0,0,0,0,0,0
Tuolumne,2022-03-22,0,0,1,0,0,0,0,0,0,0
Tuolumne,2022-04-23,1,0,0,0,0,0,0,0,0,0
Ventura,2021-12-01,0,12,0,0,0,0,0,0,0,0
Ventura,2021-12-02,6,12,0,0,0,0,0,0,0,0
Ventura,2021-12-03,1,11,0,0,0,0,0,0,0,0
Ventura,2021-12-04,2,10,0,0,0,0,0,0,0,0
Ventura,2021-12-05,0,10,0,0,0,0,0,0,0,0
Ventura,2021-12-06,1,21,0,0,0,0,0,0,0,0
Ventura,2021-12-07,0,14,2,1,0,0,0,0,0,0
Ventura,2021-12-08,3,11,0,0,0,0,0,0,0,0
Ventura,2021-12-09,0,7,0,0,0,0,0,0,0,0
Ventura,2021-12-10,0,12,1,0,0,0,0,0,0,0
Ventura,2021-12-11,3,13,0,0,0,0,0,0,0,0
Ventura,2021-12-12,1,8,0,0,0,0,0,0,0,0
Ventura,2021-12-13,1,24,2,0,0,0,0,0,0,0
Ventura,2021-12-14,0,13,5,0,0,0,0,0,0,0
Ventura,2021-12-15,1,9,9,0,0,0,0,0,0,0
Ventura,2021-12-16,0,6,4,0,0,0,0,0,0,0
Ventura,2021-12-17,1,27,11,0,0,0,0,0,0,0
Ventura,2021-12-18,0,7,1,0,0,0,0,0,0,0
